X,Y,FID,OBJECTID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE,CITY_NAME2,POP_updated,POP_updated_year,POP_SOURCE_updated,comments
-673482.6619,829992.9635,1804,799,Zuenoula,CIV-ZNL,Zuenoula,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Zuenoula,34018,2014,citypopulation.de,check admin name
-721683.8808,823033.0012,1805,800,Vavoua,CIV-VAV,Vavoua,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Vavoua,67096,2014,citypopulation.de,check admin name
-639864.7211,778714.5205,1806,801,Bouafle,CIV-BOU,Bouafle,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Bouafle,80389,2014,citypopulation.de,check admin name
-717565.1707,767949.8624,1807,802,Daloa,CIV-DAL,Daloa,IV,Cote d'Ivoire,Provincial capital,245360,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Daloa,245360,2014,citypopulation.de,check admin name
-658120.9074,738355.6878,1808,803,Sinfra,CIV-SNF,Sinfra,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Sinfra,80658,2014,citypopulation.de,check admin name
-733372.7637,723453.6646,1809,804,Issia,CIV-ISS,Issia,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Issia,52660,2014,citypopulation.de,check admin name
-653667.5698,685485.5427,1810,805,Gagnoa,CIV-GAG,Gagnoa,IV,Cote d'Ivoire,Provincial capital,160465,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Gagnoa,160465,2014,citypopulation.de,check admin name
-632628.181,652129.8639,1811,806,Lakota,CIV-LKT,Lakota,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Lakota,24976,2014,citypopulation.de,check admin name
-735042.8989,644744.1069,1812,807,Soubre,CIV-SOB,Soubre,IV,Cote d'Ivoire,Provincial capital,101196,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Soubre,101196,2014,citypopulation.de,check admin name
-477783.318,1252298.664,1813,808,Bobo Dioulasso,BFA-HUT,Houet,UV,Burkina Faso,Provincial capital,0,0, ,0,0, ,Bobo Dioulasso,904920,2019,citypopulation.de,
-546355.6836,1229158.112,1814,809,Orodara,BFA-KND,Kenedougou,UV,Burkina Faso,Provincial capital,0,0, ,0,0, ,Orodara,33422,2019,citypopulation.de,
-361565.7697,1226664.02,1815,810,Diebougou,BFA-BGR,Bougouriba,UV,Burkina Faso,Provincial capital,0,0, ,0,0, ,Diebougou,25688,2019,citypopulation.de,
-529658.4215,1189834.152,1816,811,Banfora,BFA-COM,Comoe,UV,Burkina Faso,Provincial capital,0,0, ,0,0, ,Banfora,117452,2019,citypopulation.de,
-353328.3496,1155645.286,1817,812,Gaoua,BFA-PON,Poni,UV,Burkina Faso,Provincial capital,0,0, ,0,0, ,Gaoua,45284,2019,citypopulation.de,
-579083.9554,1073025.304,1818,813,Ferkessedougou,CIV-FRK,Ferkessedougou,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Ferkessedougou,55910,2014,citypopulation.de,check admin name
-333067.4374,1036350.773,1819,814,Bouna,CIV-BON,Bouna,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Bouna,18755,2014,citypopulation.de,check admin name
-352437.6858,870761.3584,1820,815,Tanda,CIV-TND,Tanda,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Tanda,27659,2014,citypopulation.de,check admin name
-356445.1849,795540.1015,1821,816,Agnibilekrou,CIV-AGN,Agnibilekrou,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Agnibilekrou,48611,2014,citypopulation.de,check admin name
-588100.8284,760774.3071,1822,817,Yamoussoukro,CIV-YMS,Yamoussoukro,IV,Cote d'Ivoire,National and provincial capital,212670,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Yamoussoukro,212670,2014,citypopulation.de,check admin name
-523758.3838,741269.6125,1823,818,Dimbokro,CIV-DMB,Dimbokro,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Dimbokro,48860,2014,citypopulation.de,check admin name
-558712.8086,730960.1599,1824,819,Toumodi,CIV-TMD,Toumodi,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Toumodi,43189,2014,citypopulation.de,check admin name
-603797.2105,711242.1115,1825,820,Oume,CIV-OUM,Oume,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Oume,45210,2014,citypopulation.de,check admin name
-536782.7743,655374.8819,1826,821,Tiassale,CIV-TSS,Tiassale,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Tiassale,20057,2014,citypopulation.de,check admin name
-596672.8761,651122.7558,1827,822,Divo,CIV-DIV,Divo,IV,Cote d'Ivoire,Provincial capital,105397,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Divo,105397,2014,citypopulation.de,check admin name
-492032.0052,933613.6573,1828,823,Dabakala,CIV-DBK,Dabakala,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Dabakala,14134,2014,citypopulation.de,check admin name
-568620.3639,909654.2863,1829,824,Katiola,CIV-KAT,Katiola,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Katiola,40319,2014,citypopulation.de,check admin name
-560048.3162,858403.7653,1830,825,Bouake,CIV-BOA,Bouake,IV,Cote d'Ivoire,Provincial capital,536719,3,"500,000 to 999,999",0,1,UN_Data_2010_2020,Bouake,536719,2014,citypopulation.de,check admin name
-620717.8893,856269.6692,1831,826,Beoumi,CIV-BEM,Beoumi,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Beoumi,25526,2014,citypopulation.de,check admin name
-496596.5353,833922.4451,1832,827,Mbahiakro,CIV-MBH,Mbahiakro,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Mbahiakro,14894,2014,citypopulation.de,check admin name
-589325.1251,831789.4278,1833,828,Sakassou,CIV-SKS,Sakassou,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Sakassou,13186,2014,citypopulation.de,check admin name
-440713.9327,787015.0721,1834,829,Daoukro,CIV-DKR,Daoukro,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Daoukro,44342,2014,citypopulation.de,check admin name
-388505.1963,750572.1642,1835,830,Abengourou,CIV-ABN,Abengourou,IV,Cote d'Ivoire,Provincial capital,100910,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Abengourou,100910,2014,citypopulation.de,check admin name
-467542.1483,741942.3767,1836,831,Bongouanou,CIV-BGA,Bongouanou,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Bongouanou,28064,2014,citypopulation.de,check admin name
-430138.1354,680111.8902,1837,832,Adzope,CIV-ADZ,Adzope,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Adzope,58722,2014,citypopulation.de,check admin name
-469990.7416,660970.9691,1838,833,Agboville,CIV-AGB,Agboville,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Agboville,50873,2014,citypopulation.de,check admin name
-126347.4708,1251277.432,1839,834,Po,BFA-NHR,Nahouri,UV,Burkina Faso,Provincial capital,0,0, ,0,0, ,Po,28079,2019,citypopulation.de,
-233548.146,1242768.723,1840,835,Leo,BFA-SSS,Sissili,UV,Burkina Faso,Provincial capital,0,0, ,0,0, ,Leo,51743,2019,citypopulation.de,
-96480.56415,1205660.277,1841,836,Bolgatanga,GHA-UPE,Upper East,GH,Ghana,Provincial capital,0,0, ,0,0, ,Bolgatanga,65549,2010,citypopulation.de,
-277853.0767,1125107.304,1842,837,Wa,GHA-UPW,Upper West,GH,Ghana,Provincial capital,0,0, ,0,0, ,Wa,71051,2010,citypopulation.de,
-92729.54836,1050790.592,1843,838,Tamale,GHA-NRT,Northern,GH,Ghana,Provincial capital,223252,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Tamale,371351,2010,citypopulation.de,
-310803.7519,896611.433,1844,839,Bondoukou,CIV-BND,Bondoukou,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Bondoukou,88783,2014,citypopulation.de,check admin name
-260042.7288,818880.1259,1845,840,Sunyani,GHA-BAH,Brong-Ahafo,GH,Ghana,Provincial capital,0,0, ,0,0, ,Sunyani,74240,2010,citypopulation.de,
-180559.9567,746089.1412,1846,841,Kumasi,GHA-ASH,Ashanti,GH,Ghana,Provincial capital,1730249,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,Kumasi,2035064,2010,citypopulation.de,
-29165.56183,678879.6388,1847,842,Koforidua,GHA-EST,Eastern,GH,Ghana,Provincial capital,122300,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Koforidua,120971,2010,citypopulation.de,
-22366.82844,619749.2251,1848,843,Accra,GHA-GAC,Greater Accra,GH,Ghana,National and provincial capital,1594419,2,"1,000,000 to 4,999,999",46065,0,UN_Data_2010_2020,Accra,2070463,2010,citypopulation.de,
-356222.7814,609475.5711,1849,844,Aboisso,CIV-ABS,Aboisso,IV,Cote d'Ivoire,Provincial capital,0,0, ,0,1, ,Aboisso,45688,2014,citypopulation.de,check admin name
-447715.0453,593615.732,1850,845,Abidjan,CIV-ABD,Abidjan,IV,Cote d'Ivoire,Provincial capital,4395243,2,"1,000,000 to 4,999,999",46000,1,UN_Data_2010_2020,Abidjan,4395243,2014,citypopulation.de,check admin name
-559157.6523,571945.1812,1851,846,Grand Lahou,CIV-GRL,Grand-Lahou,IV,Cote d'Ivoire,Provincial capital,0,0, ,45970,0, ,Grand Lahou,28470,2014,citypopulation.de,check admin name
-138815.8067,569039.1818,1852,847,Cape Coast,GHA-CNT,Central,GH,Ghana,Provincial capital,0,0, ,46060,0, ,Cape Coast,169894,2010,citypopulation.de,
-190578.7045,549483.7738,1853,848,Sekondi,GHA-WST,Western,GH,Ghana,Provincial capital,70361,6,"50,000 to 99,999",46045,0,UN_Data_2010_2020,Sekondi,228342,2010,citypopulation.de,
790479.7538,1515769.751,1854,849,Maradi,NER-MAR,Maradi,NG,Niger,Provincial capital,267249,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,Maradi,267249,2012,citypopulation.de,
846695.9709,1458932.897,1855,850,Katsina,NGA-KAT,Katsina,NI,Nigeria,Provincial capital,0,0, ,0,1, ,Katsina,259315,1991,citypopulation.de,
833337.9659,616778.7929,1856,851,Umuahia,NGA-ABI,Abia,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Umuahia,147167,1991,citypopulation.de,
782131.1227,612416.4917,1857,852,Owerri,NGA-IMO,Imo,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Owerri,119711,1991,citypopulation.de,
873857.8193,558198.7734,1858,853,Uyo,NGA-AKI,Akwa Ibom,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Uyo,58369,1991,citypopulation.de,
925510.501,552500.6204,1859,854,Calabar,NGA-CRI,Cross River,NI,Nigeria,Provincial capital,0,0, ,46230,0, ,Calabar,310839,1991,citypopulation.de,
779792.7456,533284.3614,1860,855,Port Harcourt,NGA-RVR,Rivers,NI,Nigeria,Provincial capital,2782000,2,"1,000,000 to 4,999,999",46210,0,UN_Habitat_2020,Port Harcourt,703421,1991,citypopulation.de,
825100.5458,183145.9478,1861,856,Santo Antonio,STP-PRN,Principe,TP,Sao Tome & Principe,Provincial capital,0,0, ,46375,0, ,Santo Antonio,2576,2012,citypopulation.de,
748958.0256,37514.43821,1862,857,Sao Tome,STP-STO,Sao Tome,TP,Sao Tome & Principe,National and provincial capital,0,0, ,46380,1, ,Sao Tome,66888,2012,citypopulation.de,
863394.2278,4425594.44,1863,858,Annaba,DZA-ANN,Annaba,AG,Algeria,Provincial capital,0,0, ,45490,1, ,Annaba,342703,2008,citypopulation.de,
768995.5212,4422532.812,1864,859,Skikda,DZA-SKK,Skikda,AG,Algeria,Provincial capital,0,0, ,45510,1, ,Skikda,182903,2008,citypopulation.de,
641868.5614,4414324.415,1865,860,Jijel,DZA-JIJ,Jijel,AG,Algeria,Provincial capital,0,0, ,45530,1, ,Jijel,131513,2008,citypopulation.de,
154622.4773,1154287.823,1866,861,Natitingou,BEN-ATK,Atakora,BN,Benin,Provincial capital,0,0, ,0,0, ,Natitingou,53284,2013,citypopulation.de,
292325.2528,1043231.932,1867,862,Parakou,BEN-BOR,Borgou,BN,Benin,Provincial capital,255478,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Parakou,255478,2013,citypopulation.de,
87831.45772,1035448.336,1868,863,Bassar,TGO-BSS,Bassar,TO,Togo,Provincial capital,0,0, ,0,1, ,Bassar,23181,2010,citypopulation.de,
109649.2863,956122.0999,1869,864,Sotouboua,TGO-SOT,Sotouboua,TO,Togo,Provincial capital,0,0, ,0,1, ,Sotouboua,24332,2010,citypopulation.de,
507728.4596,867166.5729,1870,865,Oshogbo,NGA-OSU,Osun,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Oshogbo,250951,1991,citypopulation.de,
433620.7293,823688.6523,1871,866,Ibadan,NGA-OYO,Oyo,NI,Nigeria,Other,4165000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Ibadan,1835300,1991,citypopulation.de,
578193.3639,808891.8154,1872,867,Akure,NGA-OND,Ondo,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Akure,239124,1991,citypopulation.de,
372920.1159,799017.5437,1873,868,Abeokuta,NGA-OGU,Ogun,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Abeokuta,352735,1991,citypopulation.de,
367354.6873,719532.4212,1874,869,Lagos,NGA-LAG,Lagos,NI,Nigeria,Other,15825000,1,"5,000,000 and greater",46130,1,UN_Habitat_2020,Lagos,5195247,1991,citypopulation.de,
505947.1319,948805.727,1875,870,Ilorin,NGA-KWA,Kwara,NI,Nigeria,Provincial capital,1169000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Ilorin,532089,1991,citypopulation.de,
221414.51,801822.7097,1876,871,Abomey,BEN-ZOU,Zou,BN,Benin,Provincial capital,0,0, ,0,0, ,Abomey,67885,2013,citypopulation.de,
70464.94046,770192.237,1877,872,Kpalime,TGO-KLT,Kloto,TO,Togo,Provincial capital,0,0, ,0,0, ,Kpalime,75084,2010,citypopulation.de,
190913.4044,738019.8365,1878,873,Lokossa,BEN-MON,Mono,BN,Benin,Provincial capital,0,0, ,0,0, ,Lokossa,47246,2013,citypopulation.de,
293048.5937,736462.5962,1879,874,Porto Novo,BEN-OUE,Oueme,BN,Benin,National and provincial capital,264320,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Porto Novo,264320,2013,citypopulation.de,
52431.19441,736338.5336,1880,875,Ho,GHA-VOL,Volta,GH,Ghana,Provincial capital,0,0, ,0,0, ,Ho,104532,2010,citypopulation.de,
271619.4784,709114.027,1881,876,Cotonou,BEN-ATL,Atlantique,BN,Benin,Provincial capital,679012,3,"500,000 to 999,999",46110,0,UN_Data_2010_2020,Cotonou,679012,2013,citypopulation.de,
133755.4221,680652.9743,1882,877,Lome,TGO-GLF,Golfe,TO,Togo,National and provincial capital,839566,3,"500,000 to 999,999",46090,0,UN_Data_2010_2020,Lome,1477658,2010,citypopulation.de,
828551.0139,1177603.99,1883,878,Kaduna,NGA-KAD,Kaduna,NI,Nigeria,Provincial capital,2167000,2,"1,000,000 to 4,999,999",0,1,UN_Habitat_2020,Kaduna,993642,1991,citypopulation.de,
729476.5479,1074606.374,1884,879,Minna,NGA-NIG,Niger,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Minna,189191,1991,citypopulation.de,
807777.1165,1012475.967,1885,880,Abuja,NGA-FCT,Abuja Capital Territory (Abuja),NI,Nigeria,National and provincial capital,3306000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Abuja,107069,1991,citypopulation.de,
749959.9004,871998.1027,1886,881,Lokoja,NGA-KOG,Kogi,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Lokoja,,,,
834005.2131,719644.3221,1887,882,Enugu,NGA-ENU,Enugu,NI,Nigeria,Provincial capital,1178000,2,"1,000,000 to 4,999,999",0,1,UN_Habitat_2020,Enugu,407756,1991,citypopulation.de,
626283.3902,707097.916,1888,883,Benin City,NGA-EDO,Edo,NI,Nigeria,Provincial capital,1955000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,Benin City,762719,1991,citypopulation.de,
750293.5148,690747.816,1889,884,Asaba,NGA-DEL,Delta,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Asaba,49725,1991,citypopulation.de,
786805.8691,693211.8348,1890,885,Awka,NGA-ANM,Anambra,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Awka,104682,1991,citypopulation.de,
888663.5376,1920126.377,1891,886,Agadez,NER-AGD,Agadez,NG,Niger,Provincial capital,0,0, ,0,1, ,Agadez,110497,2012,citypopulation.de,
586208.3621,1676641.93,1892,887,Tahoua,NER-TAH,Tahoua,NG,Niger,Provincial capital,149498,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Tahoua,117826,2012,citypopulation.de,
235997.8064,1518517.71,1893,888,Niamey,NER-NIA,Niamey,NG,Niger,National and provincial capital,1026848,2,"1,000,000 to 4,999,999",0,1,UN_Data_2010_2020,Niamey,978029,2012,citypopulation.de,
583982.2091,1466245.369,1894,889,Sokoto,NGA-SOK,Sokoto,NI,Nigeria,Provincial capital,0,0, ,0,1, ,Sokoto,329639,1991,citypopulation.de,
356667.6975,1465102.764,1895,890,Dosso,NER-DOS,Dosso,NG,Niger,Provincial capital,0,0, ,0,1, ,Dosso,58671,2012,citypopulation.de,
467207.6114,1397534.741,1896,891,Birnin Kebbi,NGA-KEB,Kebbi,NI,Nigeria,Provincial capital,0,0, ,0,0, ,Birnin Kebbi,63147,1991,citypopulation.de,
199930.2959,1354472.874,1897,892,Diapaga,BFA-TAP,Tapoa,UV,Burkina Faso,Provincial capital,0,0, ,0,0, ,Diapaga,15515,2019,citypopulation.de,
40186.25674,1351967.945,1898,893,Fada Ngourma,BFA-GRM,Gourma,UV,Burkina Faso,Provincial capital,0,0, ,0,0, ,Fada Ngourma,73200,2019,citypopulation.de,
594669.1989,3758454.267,1899,894,Ghardina,DZA-ORG,Ouargla,AG,Algeria,Provincial capital,0,0, ,0,0, ,Ghardina,,,,
281638.2446,3148481.164,1900,895,In Salah,DZA-TMN,Tamanghasset,AG,Algeria,Other,0,0, ,0,0, ,In Salah,,,,
617823.5482,2611473.291,1901,896,Tamanrasset,DZA-TMN,Tamanghasset,AG,Algeria,Other,0,0, ,0,0, ,Tamanrasset,81752,2008,citypopulation.de,
315479.5837,4367009.13,1902,897,Blida,DZA-BLI,Blida,AG,Algeria,Provincial capital,0,0, ,0,1, ,Blida,331779,2008,citypopulation.de,
433812.0925,4353173.417,1903,898,Bouira,DZA-BOU,Bouira,AG,Algeria,Provincial capital,0,0, ,0,1, ,Bouira,68545,2008,citypopulation.de,
602684.2156,4326658.733,1904,899,Setif,DZA-SET,Setif,AG,Algeria,Provincial capital,0,0, ,0,1, ,Setif,252127,2008,citypopulation.de,
515408.8303,4308743.261,1905,900,Bordj Bou Arreridj,DZA-BBA,Bourdj Bou Arrer,AG,Algeria,Provincial capital,0,0, ,0,0, ,Bordj Bou Arreridj,158812,2008,citypopulation.de,
505947.1319,4259420.378,1906,901,M'sila,DZA-MSL,M'Sila,AG,Algeria,Provincial capital,0,0, ,0,0, ,M'sila,132975,2008,citypopulation.de,
361788.2824,4120613.837,1907,902,Djelfa,DZA-DJL,Djelfa,AG,Algeria,Provincial capital,0,0, ,0,1, ,Djelfa,1092184,2008,citypopulation.de,
320377.7651,4002915.793,1908,903,Laghouat,DZA-LGH,Laghouat,AG,Algeria,Provincial capital,0,0, ,0,1, ,Laghouat,455602,2008,citypopulation.de,
448988.5077,4411266.053,1909,904,Tizi-Ouzou,DZA-TOU,Tizi Ouzou,AG,Algeria,Provincial capital,0,0, ,0,0, ,Tizi-Ouzou,1127607,2008,citypopulation.de,
339524.5969,4408944.066,1910,905,Algiers,DZA-ALG,Alger,AG,Algeria,National and provincial capital,3608000,2,"1,000,000 to 4,999,999",45570,0,UN_Habitat_2020,Algiers,2988145,2008,citypopulation.de,
565280.1843,4405289.482,1911,906,Bejaia,DZA-BEJ,Bejaia,AG,Algeria,Provincial capital,0,0, ,45550,1, ,Bejaia,912577,2008,citypopulation.de,
309022.4965,4337423.04,1912,907,Medea,DZA-MED,Medea,AG,Algeria,Provincial capital,0,0, ,0,1, ,Medea,819932,2008,citypopulation.de,
10018.80239,4292368.191,1913,908,Mostaganem,DZA-MST,Mostaganem,AG,Algeria,Provincial capital,0,0, ,45620,1, ,Mostaganem,737118,2008,citypopulation.de,
15585.20732,4218372.881,1914,909,Mascara,DZA-MSC,Mascara,AG,Algeria,Provincial capital,0,0, ,0,1, ,Mascara,784073,2008,citypopulation.de,
147609.3538,4215369.353,1915,910,Tiaret,DZA-TIA,Tiaret,AG,Algeria,Provincial capital,0,0, ,0,1, ,Tiaret,846823,2008,citypopulation.de,
16587.0821,4142294.349,1916,911,Saida,DZA-SAI,Saida,AG,Algeria,Provincial capital,0,0, ,0,1, ,Saida,330641,2008,citypopulation.de,
430472.8537,5405900.822,1917,912,Montpellier,FRA-LNR,Languedoc-Roussillon,FR,France,Provincial capital,277639,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Montpellier,302454,2021,citypopulation.de,
160077.6897,5403747.872,1918,913,Toulouse,FRA-MPY,Midi-Pyrenees,FR,France,Provincial capital,471941,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,Toulouse,504078,2021,citypopulation.de,
599455.1562,5355452.243,1919,914,Marseille,FRA-PAC,Provence-Alpes-Cote d'Azur,FR,France,Provincial capital,861635,3,"500,000 to 999,999",38810,0,UN_Data_2010_2020,Marseille,873076,2021,citypopulation.de,
168834.0819,5236173.475,1920,915,Andorra La Valla,AND,Andorra,AN,Andorra,National capital,22205,7,"Less than 50,000",0,0,UN_Data_2010_2020,Andorra La Valla,,,,
240338.9383,5065290.417,1921,916,Barcelona,ESP-CTL,Cataluna,SP,Spain,Provincial capital,1628552,2,"1,000,000 to 4,999,999",38550,0,UN_Data_2010_2020,Barcelona,1655956,2023,citypopulation.de,
294996.2496,4803174.647,1922,917,Palma De Mallorca,ESP-BLR,Isles Baleares,SP,Spain,Provincial capital,412863,4,"250,000 to 499,999",38630,0,UN_Data_2010_2020,Palma De Mallorca,430640,2023,citypopulation.de,
826436.0534,5426065.393,1923,918,Monaco,MCO,Monaco,MN,Monaco,National capital,0,0, ,39025,0, ,Monaco,,,,
826880.8787,4364933.448,1924,919,Guelma,DZA-GUE,Guelma,AG,Algeria,Provincial capital,0,0, ,0,1, ,Guelma,482430,2008,citypopulation.de,
735710.2184,4350270.555,1925,920,Constantine,DZA-CNS,Constantine,AG,Algeria,Provincial capital,0,0, ,0,1, ,Constantine,938475,2008,citypopulation.de,
795933.953,4280000.782,1926,921,Oum el Bouaghi,DZA-OEB,Oum el Bouaghi,AG,Algeria,Provincial capital,0,0, ,0,1, ,Oum el Bouaghi,621612,2008,citypopulation.de,
687064.1558,4239835.492,1927,922,Batna,DZA-BAT,Batna,AG,Algeria,Provincial capital,0,0, ,0,1, ,Batna,1119791,2008,citypopulation.de,
904025.2921,4219329.156,1928,923,Tbessa,DZA-TBS,Tebessa,AG,Algeria,Provincial capital,0,0, ,0,0, ,Tbessa,648703,2008,citypopulation.de,
637526.4347,4144464.951,1929,924,Biskra,DZA-BSK,Biskra,AG,Algeria,Provincial capital,0,0, ,0,1, ,Biskra,721356,2008,citypopulation.de,
905138.3778,4018601.236,1930,925,Tozeur,TUN-TWZ,Tawzar,TS,Tunisia,Provincial capital,0,0, ,0,0, ,Tozeur,41300,2023,citypopulation.de,
797492.8773,9035808.968,1931,926,Molde,NOR-MOR,More Og Romsdal,NO,Norway,Provincial capital,0,0, ,23110,0, ,Molde,21854,2023,citypopulation.de,
611220.1939,8478078.101,1932,927,Bergen,NOR-HRD,Hordaland,NO,Norway,Other,0,0, ,23160,0, ,Bergen,269548,2023,citypopulation.de,
918831.0103,7575156.672,1933,928,Ringkobing,DNK-RNG,Ringkobing,DA,Denmark,Provincial capital,0,0, ,30630,1, ,Ringkobing,9932,2024,citypopulation.de,
256257.7239,6426901.793,1934,929,Amiens,FRA-PIC,Picardie,FR,France,Provincial capital,162637,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Amiens,133625,2021,citypopulation.de,
119891.4691,6348482.527,1935,930,Rouen,FRA-HNR,Haute-Normandie,FR,France,Provincial capital,110169,5,"100,000 to 249,999",35850,0,UN_Data_2010_2020,Rouen,114083,2021,citypopulation.de,
13183.71793,6360513.323,1936,931,Le Havre,FRA-BNR,Basse-Normandie,FR,France,Other,172366,5,"100,000 to 249,999",35840,0,UN_Data_2010_2020,Le Havre,166058,2021,citypopulation.de,
262152.1853,6250849.855,1937,932,Paris,FRA-IDF,Ile-de-France,FR,France,National and provincial capital,2206488,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,Paris,2133111,2021,citypopulation.de,
212175.2151,6092559.747,1938,933,Orleans,FRA-CEN,Centre,FR,France,Provincial capital,114644,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Orleans,116617,2021,citypopulation.de,
37848.89279,5874596.476,1939,934,Poitiers,FRA-PCH,Poitou-Charentes,FR,France,Provincial capital,0,0, ,0,0, ,Poitiers,,,,
139371.9337,5753307.612,1940,935,Limoges,FRA-LIM,Limousin,FR,France,Provincial capital,133627,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Limoges,129760,2021,citypopulation.de,
261600.7306,6630142.557,1941,936,Dunkirk,FRA-NPC,Nord-Pas-de-Calais,FR,France,Other,0,0, ,35730,0, ,Dunkirk,,,,
619938.5087,6554876.133,1942,937,Liege,BEL-LIE,Liege,BE,Belgium,Provincial capital,196272,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Liege,195778,2024,citypopulation.de,
541903.4315,6527198.171,1943,938,Namur,BEL-NAM,Namur,BE,Belgium,Provincial capital,110175,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,Namur,114142,2024,citypopulation.de,
438487.852,6523876.299,1944,939,Mons,BEL-HAI,Hainaut,BE,Belgium,Provincial capital,0,0, ,0,0, ,Mons,96358,2024,citypopulation.de,
448617.8107,6315342.108,1945,940,Reims,FRA-CHA,Champagne-Ardenne,FR,France,Provincial capital,184076,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Reims,179380,2021,citypopulation.de,
560605.4379,5994135.782,1946,941,Dijon,FRA-BOR,Bourgogne,FR,France,Provincial capital,155114,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Dijon,159346,2021,citypopulation.de,
344088.1323,5745802.216,1947,942,Clermont-Ferrand,FRA-AVR,Auvergne,FR,France,Provincial capital,141398,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,Clermont-Ferrand,147327,2021,citypopulation.de,
540455.7182,5739898.073,1948,943,Lyon,FRA-RHA,Rhone-Alpes,FR,France,Provincial capital,513275,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,Lyon,522250,2021,citypopulation.de,
460117.3385,6791089.509,1949,944,Europoort,NLD-ZHL,Zuid-Holland,NL,Netherlands,Other,0,0, ,31085,0, ,Europoort,,,,
591847.9191,6743070.009,1950,945,'s-Hertogenbosch,NLD-NBR,Noord-Brabant,NL,Netherlands,Provincial capital,150889,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,'s-Hertogenbosch,165545,2021,citypopulation.de,
